,Unnamed: 0,Unnamed: 0.1,App,Category,Rating,Reviews,Size,Installs,Price,Content Rating
6768,6768,8913,Night: DU Launcher Theme,26,4.3,1419,22.571652379544755,50000,0.0,0
5655,5655,7497,CL Mobile Pro - Classifieds for Craigslist,21,4.1,1288,18.0,100000,0.0,3
1056,1056,1356,Pregnancy Tracker,13,4.1,2681,6.5,500000,0.0,0
4539,4539,5898,Arizona DMV Permit Test - AZ,18,4.2,109,30.0,10000,0.0,0
8026,8026,10595,Florida Driver License Test,18,4.5,65,22.571652379544755,5000,0.0,0
3617,3617,4735,B & W Filter for Photo Editor Pro,26,4.7,65,7.6,5000,0.0,0
5666,5666,7513,Old: CL-150,18,3.8,120,24.0,10000,0.0,0
1453,1453,1941,Major Mayhem,17,4.6,520962,39.0,10000000,0.0,1
4304,4304,5592,My OldBoy! Free - GBC Emulator,17,4.2,51787,22.571652379544755,5000000,0.0,0
4558,4558,5920,Ba ba black sheep offline Video,28,4.2,20,17.0,10000,0.0,0
2214,2214,2997,La Liga - Spanish Soccer League Official,23,4.5,180938,29.0,10000000,0.0,0
3918,3918,5078,King of Avalon: Dragon Warfare,18,4.2,306652,64.0,10000000,0.0,2
5669,5669,7517,CL Notifier,25,5.0,36,3.2,100,0.0,1
773,773,1044,Arab Halls - For Wedding & Events,10,4.8,28,6.3,1000,0.0,0
3532,3532,4639,Vienna U-Bahn,32,3.9,139,2.0,10000,0.0,0
5528,5528,7320,CG - Chemistry free,18,5.0,7,2.3,1000,0.0,0
3093,3093,4080,Lookout Security & Antivirus,25,4.4,951413,13.0,100000000,0.0,0
8031,8031,10600,Restaurant Inspections - FL,13,3.5,143,22.571652379544755,10000,0.0,0
3637,3637,4759,X Launcher Pro - IOS Style Theme & Control Center,0,4.8,1216,8.6,10000,1.99,0
2783,2783,3684,YouTube Studio,30,4.3,436921,22.571652379544755,10000000,0.0,1
765,765,1030,Prosperity,10,5.0,16,2.3,100,0.0,0
5493,5493,7261,CF GeneE,19,4.3,16,40.0,1000,0.0,0
735,735,997,Funny Quotes Free,9,4.2,23666,3.6,1000000,0.0,1
3139,3139,4156,G Cloud Apps Backup Key * root,25,4.5,1034,22.571652379544755,5000,4.99,0
110,110,112,Selfie Camera Photo Editor & Filter & Sticker,2,4.1,187,30.0,50000,0.0,1
2631,2631,3499,"TickTick: To Do List with Reminder, Day Planner",27,4.6,25370,22.571652379544755,1000000,0.0,0
2887,2887,3798,Updates for Samsung - Android Update Versions,31,4.0,80368,22.571652379544755,10000000,0.0,0
2246,2246,3043,DraftKings - Daily Fantasy Sports,23,4.5,50017,41.0,1000000,0.0,4
6017,6017,7934,HTC Transfer Tool,25,4.3,40907,2.6,5000000,0.0,0
7217,7217,9492,Kiss Me! Lip Kissing Test,18,3.5,191,5.0,50000,0.0,0
316,316,365,WeChat,6,4.2,5387333,22.571652379544755,100000000,0.0,0
7644,7644,10067,CYANOGEN GO Launcher EX Theme,26,4.3,60298,13.0,5000000,0.0,0
6184,6184,8156,Novinky.cz,31,3.7,2375,22.571652379544755,100000,0.0,0
564,564,744,Elevate - Brain Training Games,8,4.5,248912,22.571652379544755,5000000,0.0,0
6715,6715,8845,PhotoFrame for Synology DS,22,4.0,1,2.6,10,4.99,0
3666,3666,4789,X Home Bar - Home Bar Gesture Pro,25,4.0,88,2.0,10000,1.99,0
5873,5873,7767,Deck Analyzer for CR,25,4.2,2630,18.0,100000,0.0,0
4990,4990,6501,NOOK Audiobooks,3,3.5,2539,8.6,500000,0.0,0
4482,4482,5819,AX Selfie,16,4.6,10,3.4,500,0.0,0
2981,2981,3929,Four In A Line Free,17,4.3,133195,11.0,5000000,0.0,0
3638,3638,4760,X Home Bar - Free,25,4.6,4210,1.9,100000,0.0,0
5294,5294,6964,LEDSHOWTW,25,4.2,5,31.0,500,0.0,0
6772,6772,8917,Sword of Chaos - Lame du Chaos,17,4.5,23599,96.0,100000,0.0,1
752,752,1015,Name days,10,4.1,3089,22.571652379544755,100000,0.0,0
7234,7234,9513,Ek Kahani Aisi Bhi Season 3 - The Horror Story,18,3.0,1,5.8,100,0.0,1
6081,6081,8004,20WPM Amateur ham radio Koch CW Morse code trainer,6,4.3,12,3.7,100,1.49,0
2796,2796,3697,video player,30,4.4,26421,22.571652379544755,1000000,0.0,0
2929,2929,3854,"GPS Speedometer, Distance Meter",32,4.6,16094,5.4,1000000,0.0,0
2508,2508,3371,Backgrounds (HD Wallpapers),26,4.7,202474,3.0,10000000,0.0,1
7490,7490,9848,Learn Italian with MosaLingua,18,4.7,1719,22.571652379544755,50000,4.99,1
304,304,353,MegaFon Dashboard,6,3.7,99559,22.571652379544755,10000000,0.0,0
2183,2183,2966,Cristiano Ronaldo Wallpaper,23,4.6,1733,19.0,500000,0.0,0
4653,4653,6036,Rabbithole,18,3.5,3347,15.0,100000,0.0,0
7329,7329,9629,Learn English Daily,18,4.5,7881,53.0,500000,0.0,0
8113,8113,10726,Thumbnail Maker,22,4.4,26252,24.0,1000000,0.0,0
6813,6813,8962,DV-2019 UK/British,18,4.6,166,4.2,5000,0.0,0
4724,4724,6113,BF Frontline City,17,4.1,29798,80.0,1000000,0.0,3
1051,1051,1351,The Bump Pregnancy Tracker,13,4.6,20301,22.0,1000000,0.0,0
7828,7828,10297,Story Time FD,18,5.0,2,4.2,10,0.0,2
2251,2251,3052,Tennis Livescore Widget,23,4.1,361,2.2,50000,0.0,0
7276,7276,9565,OWLIE BOO,18,4.6,834,22.0,100000,0.0,0
5048,5048,6578,Township,18,4.6,4451317,22.571652379544755,50000000,0.0,0
5972,5972,7880,Solar CT PV System Power,27,4.7,315,14.0,10000,0.0,0
5423,5423,7131,C B Patel Health Club,13,5.0,5,14.0,100,0.0,0
6520,6520,8615,ES Remote,18,3.3,707,15.0,100000,0.0,0
5198,5198,6794,BT Remote (SPP) for Bluetooth,25,4.1,36,3.1,10000,0.0,0
2461,2461,3323,SurfEasy Secure Android VPN,25,4.5,273283,22.0,5000000,0.0,0
2473,2473,3336,Speedcheck,25,4.6,48979,14.0,1000000,0.0,0
7000,7000,9211,RPG ブレイジング ソウルズ アクセレイト,18,3.4,159,3.1,1000,10.99,1
7654,7654,10082,EY TaxChat,11,1.2,44,27.0,1000,0.0,0
7641,7641,10064,X your Ex - Break Up Treatment,13,4.0,32,64.0,5000,0.0,0
3559,3559,4666,Be U Salons Hair-Beauty Deals In Delhi & Bangalore,16,4.0,889,16.0,100000,0.0,0
2256,2256,3059,Tennis News and Scores,23,4.3,101,3.9,10000,0.0,0
6352,6352,8391,DG OFF - 100% Free Coupons & Deals,21,5.0,1,1.1,10,0.0,0
3504,3504,4608,T-Mobile® FamilyMode™,28,3.1,103,28.0,10000,0.0,0
3783,3783,4922,LG AC Smart Diagnosis,16,3.4,377,6.1,100000,0.0,0
393,393,476,"Moco+ - Chat, Meet People",7,4.2,1545,22.571652379544755,10000,3.99,3
287,287,336,WhatsApp Messenger,6,4.4,69119316,22.571652379544755,1000000000,0.0,0
2121,2121,2876,"Phogy, 3D Camera",22,4.0,35724,9.9,1000000,0.0,0
7790,7790,10257,Chelsea FC Official Keyboard,27,4.5,91397,14.0,1000000,0.0,0
7668,7668,10113,Jungle Monkey Run,17,4.4,54082,21.0,10000000,0.0,0
1778,1778,2363,Sanford Guide:Antimicrobial Rx,19,4.5,1388,3.3,100000,0.0,0
357,357,425,Lightning Web Browser,6,4.1,12578,2.3,500000,0.0,0
3847,3847,4992,Adobe Premiere Clip,30,3.9,39495,59.0,5000000,0.0,0
405,405,491,Hot or Not - Find someone right now,7,4.1,305708,22.571652379544755,10000000,0.0,3
2349,2349,3193,Lufthansa,24,3.6,14544,43.0,1000000,0.0,0
3231,3231,4276,BTS J-Hope Wallpaper KPOP Fans HD,26,4.7,98,3.4,10000,0.0,0
1297,1297,1677,Bubble Witch 3 Saga,17,4.7,1732263,78.0,50000000,0.0,0
6068,6068,7990,CW TV,31,1.7,367,6.1,50000,0.0,0
7050,7050,9276,EF English Live Business Tablet,18,3.3,279,14.0,10000,0.0,0
6824,6824,8977,DW - Breaking World News,31,4.4,17671,17.0,1000000,0.0,2
2923,2923,3848,GPS Speedometer and Odometer,32,4.8,15865,3.3,1000000,0.0,0
6852,6852,9013,DW Maps,24,3.7,35,13.0,10000,0.0,0
3449,3449,4535,GT-R R35 Drift Simulator,18,4.4,1852,62.0,100000,0.0,0
6982,6982,9182,TANGEDCO Mobile App (Official),4,3.3,2915,3.3,500000,0.0,0
2232,2232,3027,Golf Channel,23,4.1,19230,88.0,1000000,0.0,0
5455,5455,7194,CE Broker,18,3.7,190,12.0,10000,0.0,0
8171,8171,10810,Fr Lupupa Sermons,4,4.8,19,21.0,100,0.0,0
1581,1581,2126,Touch Racing 2 - Mini RC Race,18,4.1,41867,78.0,1000000,0.0,0
2895,2895,3820,"Waze - GPS, Maps, Traffic Alerts & Live Navigation",32,4.6,7232629,22.571652379544755,100000000,0.0,0
1849,1849,2515,AAFP,19,3.8,63,24.0,10000,0.0,0
7777,7777,10243,Barcelona News - Sportfusion,23,4.4,382,20.0,10000,0.0,0
5201,5201,6798,Battery Notifier BT Free,25,4.5,21979,22.571652379544755,1000000,0.0,0
36,36,38,PIP Camera - PIP Collage Maker,0,4.7,158,11.0,10000,0.0,0
3704,3704,4835,Reload: The Z-Team,17,4.3,1655,91.0,100000,0.0,2
6732,6732,8865,DT-VR,18,3.8,25,9.5,1000,0.0,0
1923,1923,2598,"Tapatalk - 100,000+ Forums",20,4.1,285816,22.571652379544755,10000000,0.0,3
6626,6626,8741,Bunny Skater,17,4.2,139432,4.7,10000000,0.0,0
3717,3717,4850,Ultimate Fighter Z,17,4.3,180,24.0,5000,0.0,0
657,657,872,Cinematic Cinematic,9,4.4,37000,15.0,1000000,0.0,3
5724,5724,7586,Teeny Titans - Teen Titans Go!,18,4.6,20463,25.0,100000,3.99,2
6209,6209,8186,Escaping the Prison,18,4.2,419375,31.0,10000000,0.0,2
5827,5827,7701,Evolve CP Calc. for PokemonGo,25,3.9,116,3.3,10000,0.0,0
7655,7655,10086,EY India Tax Insights,4,4.7,87,5.1,10000,0.0,0
3369,3369,4436,Google I/O 2018,3,4.3,22401,4.6,500000,0.0,0
5058,5058,6597,MedM Blood Pressure,19,4.0,255,16.0,10000,0.0,0
173,173,183,All Language Translator Free,3,4.4,30105,2.1,1000000,0.0,0
6891,6891,9066,Multiple Sclerosis Dx & Mgmt.,19,4.5,131,60.0,10000,0.0,0
5933,5933,7835,CS Browser | #1 & BEST BROWSER,6,3.8,52,2.1,1000,0.0,0
2865,2865,3771,Chicago Tribune,31,3.6,1380,22.571652379544755,100000,0.0,0
5338,5338,7012,Project Fi by Google,25,4.6,7342,22.571652379544755,1000000,0.0,0
7701,7701,10148,EZ Clock & Weather Widget,29,4.2,6849,1.2,1000000,0.0,0
921,921,1209,Dairy Queen,12,3.7,731,43.0,100000,0.0,0
4497,4497,5847,Lunar Calendar,16,4.5,484,22.571652379544755,1000,4.99,3
89,89,91,SKencar,1,3.7,4806,35.0,1000000,0.0,0
2960,2960,3892,Azar,6,4.2,1092337,22.571652379544755,50000000,0.0,3
6155,6155,8111,Phone Clean Best Speed Booster,27,4.5,81502,22.571652379544755,1000000,0.0,0
1464,1464,1954,Arrow.io,17,4.5,343263,22.571652379544755,10000000,0.0,2
2064,2064,2813,"Sweet Snap - live filter, Selfie photo edit",22,4.5,123029,22.571652379544755,10000000,0.0,0
6647,6647,8768,Real Car Dr Parking Master: Parking Games 2018,18,4.2,3345,27.0,1000000,0.0,0
4203,4203,5469,AP Flashcards,18,3.7,88,41.0,10000,0.0,0
2134,2134,2894,HD Camera Pro for Android,22,4.1,49211,1.9,1000000,0.0,0
27,27,29,Easy Realistic Drawing Tutorial,0,4.1,223,4.2,100000,0.0,0
7857,7857,10340,Note FE Theme And Launcher For Samsung Galaxy,26,4.4,7,9.8,1000,0.0,0
5798,5798,7668,Remote | Fire TV | Android TV | KODI | CetusPlay,25,4.4,15911,16.0,1000000,0.0,0
25,25,27,Animated Photo Editor,0,4.1,203,6.1,100000,0.0,0
7936,7936,10458,Candy simply-Fi,16,2.1,2390,35.0,100000,0.0,0
6855,6855,9022,DX,21,3.1,6697,11.0,500000,0.0,0
1515,1515,2046,Candy Day,18,4.5,11716,48.0,1000000,0.0,0
7269,7269,9558,El Dorado App,24,4.4,221,33.0,10000,0.0,0
3721,3721,4855,30 Day Ab Challenge,13,4.5,1886,7.6,500000,0.0,0
3089,3089,4073,Eternium,18,4.8,1506783,89.0,10000000,0.0,1
1209,1209,1579,Safeway,16,4.3,33572,37.0,1000000,0.0,0
4680,4680,6064,Be My Princess,18,4.2,3103,8.8,100000,0.0,1
2111,2111,2865,"Cymera Camera- Photo Editor, Filter,Collage,Layout",22,4.4,2418135,22.571652379544755,100000000,0.0,0
2018,2018,2728,LivingSocial - Local Deals,21,4.1,28523,29.0,5000000,0.0,0
7268,7268,9556,Hangman,18,4.4,23302,12.0,5000000,0.0,0
3969,3969,5184,Artificial Intelligence,18,3.9,339,4.2,50000,0.0,0
6774,6774,8919,Bible du Semeur-BDS (French),3,4.5,313,6.9,50000,0.0,0
4866,4866,6326,"Real Casino:Slot,Keno,BJ,Poker",17,4.1,341,26.0,50000,0.0,1
5106,5106,6674,Baskin-Robbins,12,3.8,1103,6.6,100000,0.0,0
6119,6119,8049,CX-37,18,3.9,13,12.0,1000,0.0,0
4911,4911,6386,King Burger Dash,18,3.6,445,12.0,50000,0.0,0
7586,7586,10001,EW Widgets for Zooper,25,3.4,5,1.9,100,0.0,0
989,989,1282,Aunjai i lert u,13,4.2,1140,5.5,500000,0.0,1
5239,5239,6883,OLX Uganda Sell Buy Cellphones,21,4.2,4977,9.8,100000,0.0,0
6053,6053,7972,CV Maker for Job Applications:Photo Resume Builder,25,4.0,114,25.0,10000,0.0,0
3604,3604,4719,W - Weather Forecast & Animated Radar Maps,29,4.2,29,3.5,5000,0.0,0
6569,6569,8678,DP & Status,18,4.3,1922,4.7,500000,0.0,0
4985,4985,6494,BM speed test,25,5.0,1,3.7,10,0.0,0
5534,5534,7327,CG JOKES - Copy & Share,18,4.4,31,4.3,1000,0.0,0
7311,7311,9608,Yoong: Kick 'Em Up!,23,4.3,7107,33.0,100000,0.0,0
1408,1408,1833,The Room: Old Sins,17,4.9,21119,48.0,100000,4.99,0
3374,3374,4442,Verdad o Reto,20,3.8,826,5.1,500000,0.0,1
2032,2032,2758,zulily - Shop Daily Deals in Fashion and Home,21,4.5,28560,22.571652379544755,1000000,0.0,0
7867,7867,10370,BROTHER IN WARS: GUNNER CITY WARLORDS,17,4.3,8649,39.0,1000000,0.0,1
3388,3388,4461,Volume Slider Like Android P Volume Control,25,4.1,1129,1.7,10000,0.99,0
2949,2949,3876,Draw a Stickman: EPIC 2 Free,17,4.3,213340,24.0,10000000,0.0,0
7382,7382,9723,What's Your Story?™ ft Charmed,18,4.1,39661,47.0,1000000,0.0,1
1569,1569,2110,Transformers Rescue Bots: Disaster Dash,18,4.4,19245,25.0,1000000,0.0,0
6107,6107,8037,CX-10WiFi,18,4.0,1419,12.0,100000,0.0,0
6255,6255,8249,FANDOM for: DC,18,4.4,6715,9.5,500000,0.0,3
1548,1548,2083,Kids Corner: Interactive Tales and Games for kids,18,4.5,6404,46.0,500000,0.0,0
401,401,487,Casual Dating & Adult Singles - Joyride,7,4.5,61637,11.0,5000000,0.0,3
1813,1813,2426,JH Blood Pressure Monitor,19,3.7,9,2.9,500,0.0,0
6602,6602,8713,DP Status 2017,22,4.2,302,7.0,50000,0.0,0
7793,7793,10260,Barcelona Wallpaper HD,26,4.5,93,5.7,10000,0.0,0
600,600,790,Rosetta Stone: Learn to Speak & Read New Languages,8,4.5,172505,76.0,5000000,0.0,0
5637,5637,7471,CK Multimedia - Gaming Accessories,21,4.7,10,2.0,500,0.0,0
4210,4210,5477,AP Physics 1 Prep: Practice Tests and Flashcards,18,4.4,29,5.3,5000,0.0,0
5304,5304,6976,City Builder 2016: County Mall,18,4.2,41693,74.0,1000000,0.0,0
3644,3644,4766,Theme for Iphone X Plus,26,4.0,126,8.0,10000,0.0,0
8101,8101,10712,Lalafo Pulsuz Elanlar,21,4.4,61392,22.571652379544755,1000000,0.0,0
4390,4390,5699,AV Buddy Free,18,4.1,25,47.0,5000,0.0,0
5961,5961,7866,CT-Guide & Positioning,18,3.7,6,7.8,1000,0.0,0
1521,1521,2053,Educational Games for Kids,18,4.5,7050,24.0,1000000,0.0,0
1911,1911,2585,Meetup,20,4.2,79129,23.0,5000000,0.0,1
3771,3771,4910,Carrier Air Conditioner,25,2.5,362,7.8,100000,0.0,0
8,8,8,Garden Coloring Book,0,4.4,13791,33.0,1000000,0.0,0
1720,1720,2303,GoodRx Drug Prices and Coupons,19,4.8,59158,11.0,1000000,0.0,0
6090,6090,8018,30WPM Amateur ham radio Koch CW Morse code trainer,18,5.0,1,3.7,10,1.49,0
912,912,1200,Chef - Recipes & Cooking,12,4.1,32405,12.0,5000000,0.0,0
884,884,1170,Amex Mobile,11,4.3,24729,32.0,1000000,0.0,0
1773,1773,2358,VitusVet: Pet Health Care App,19,4.8,3052,12.0,100000,0.0,0
400,400,486,Hinge: Dating & Relationships,7,4.2,7779,12.0,500000,0.0,3
4499,4499,5849,Lunar Calendar Lite,16,4.1,2954,22.571652379544755,100000,0.0,3
3302,3302,4363,Don't Hug Me I'm So Scared,17,3.5,901,63.0,50000,0.0,0
3483,3483,4581,Crime Wars S. Andreas,17,4.3,5785,93.0,500000,0.0,1
6204,6204,8181,Thuglife Video Maker,18,3.5,38824,12.0,1000000,0.0,3
5572,5572,7381,IQ Test,27,4.2,1623,1.8,100000,0.0,0
1924,1924,2600,Blogger,20,3.7,138026,2.7,5000000,0.0,3
4717,4717,6104,BF Combat: Genesis,17,4.0,3322,82.0,100000,0.0,3
7248,7248,9534,Sabka Malik Ek Sai,20,4.2,17,5.1,1000,0.0,1
5719,5719,7579,cm to inches | centimeters to inches conversion,25,4.8,52,1.9,5000,0.0,0
990,990,1283,Garmin Connect™,13,3.9,232153,22.571652379544755,10000000,0.0,0
1833,1833,2482,Familyfirst Messenger,19,4.0,1,3.3,10,0.0,0
5213,5213,6822,BU Mobile,18,4.5,472,4.3,10000,0.0,0
4731,4731,6124,Faketalk - Chatbot,17,4.2,63056,8.1,1000000,0.0,1
4396,4396,5706,Baby Monitor AV,6,3.3,1434,9.5,100000,0.0,0
1446,1446,1933,Alto's Adventure,17,4.6,515657,63.0,10000000,0.0,0
3900,3900,5053,Bazar.af,21,4.7,13,1.3,500,0.0,0
3305,3305,4367,I'm Rich - Trump Edition,16,3.6,275,7.3,10000,400.0,0
5184,5184,6779,BT MeetMe with Dolby Voice,6,3.6,437,12.0,100000,0.0,0
5991,5991,7908,Cyprus CU Mobile Banking,11,3.4,295,22.571652379544755,10000,0.0,0
3952,3952,5146,Ah! Monster,18,4.1,1998,9.8,100000,0.0,0
511,511,657,French Chat Room,7,4.2,24,4.9,1000,0.0,3
2521,2521,3384,ASUS Cover for ZenFone 2,26,4.4,43960,9.8,10000000,0.0,0
4425,4425,5740,Analog Clock AW Plus-7,25,4.2,725,3.0,100000,0.0,0
3428,3428,4511,Q-See QC View,25,3.1,657,21.0,100000,0.0,0
7298,7298,9593,Poker Live! 3D Texas Hold'em,17,4.3,6143,37.0,100000,0.0,1
7221,7221,9497,EK Platinum,16,3.8,52,10.0,10000,0.0,0
1592,1592,2141,Monica Toy TV,18,4.7,6188,49.0,500000,0.0,2
1566,1566,2107,Ninja Dash - Ronin Jump RPG,18,4.7,8508,54.0,500000,0.0,2
3528,3528,4635,ENCHANT U,18,4.3,83977,11.0,500000,0.0,0
6522,6522,8618,Day Night Live Wallpaper (All),26,4.7,4856,18.0,50000,2.49,0
3252,3252,4299,Math Games for Pre-K - Grade 4,18,4.6,28,23.0,1000,1.99,0
6234,6234,8221,DB Transport,32,1.9,179,10.0,10000,0.0,0
5290,5290,6958,bitcoin exchange bx thailand,11,2.9,19,2.2,5000,0.0,0
7428,7428,9774,ER Hospital Simulator,18,4.0,286,60.0,100000,0.0,0
416,416,502,Find Real Love — YouLove Premium Dating,7,4.5,212626,11.0,10000000,0.0,3
8123,8123,10740,PhotoFunia,22,4.3,316378,4.4,10000000,0.0,0
1553,1553,2092,Moana Island Life,18,4.1,15246,78.0,1000000,0.0,0
4878,4878,6347,Spider grinder in screen funny,18,4.1,956,10.0,100000,0.0,1
6067,6067,7989,The CW TV app,18,3.2,24,4.8,5000,0.0,0
4263,4263,5549,Monster Park AR - Jurassic Dinosaurs in Real World,18,3.7,128,20.0,10000,0.0,0
6047,6047,7966,Curriculum Vitae - Resume CV,27,2.6,80,2.2,10000,0.0,0
4437,4437,5758,Roman Clock AW-7,25,4.4,52,3.0,5000,0.0,0
7759,7759,10223,Videos downloader for Facebook:fast fb video saver,30,4.3,20,5.1,5000,0.0,0
3577,3577,4687,V-CUBE Seminar Mobile,4,4.3,542,30.0,100000,0.0,0
8079,8079,10675,Circle Colors Pack-FN Theme,26,4.2,6,22.571652379544755,50,0.99,0
5657,5657,7499,"CL Reader for Craigslist(For sale, jobs, rental..)",25,4.1,61,6.3,1000,0.0,0
4338,4338,5636,One Night at Golden Freddy's,17,3.3,2717,4.0,100000,0.0,1
5421,5421,7127,CB VIDEO VISION,22,5.0,13,2.6,100,0.0,0
1084,1084,1399,Lark - 24/7 Health Coach,13,4.1,3405,51.0,100000,0.0,0
4421,4421,5735,AW Screen Recorder No Root,30,4.3,1659,3.7,100000,0.0,0
3239,3239,4285,KIM KARDASHIAN: HOLLYWOOD,17,4.3,1017408,34.0,10000000,0.0,1
7181,7181,9450,Super Sport Car Simulator,18,4.2,58553,50.0,1000000,0.0,0
1780,1780,2368,live Point,19,3.6,54,17.0,5000,0.0,3
7065,7065,9293,EF App,4,5.0,8,20.0,100,0.0,0
6622,6622,8737,Arby's,12,3.1,194,26.0,100000,0.0,0
3044,3044,4015,"C Programming - Learn Code, Theory & Discuss",18,4.5,2751,7.0,100000,0.0,0
3020,3020,3983,A & B Taxi,32,4.1,41,25.0,1000,0.0,0
2693,2693,3590,Baby Food - Homemade Recipes,28,4.1,44,3.6,10000,0.0,0
7733,7733,10193,Block Puzzle - Wood Legend,18,4.4,318867,10.0,10000000,0.0,0
6673,6673,8795,Dr. Panda Hospital,18,4.4,1091,45.0,50000,2.99,0
237,237,252,Invoice & Time Tracking - Zoho,4,4.6,5800,8.6,100000,0.0,0
5531,5531,7324,Naidunia: MP News & CG News,31,4.3,2746,8.7,100000,0.0,0
3134,3134,4149,Offroad Car G,18,4.3,64884,37.0,5000000,0.0,0
8063,8063,10642,WICShopper,21,3.9,3023,22.571652379544755,500000,0.0,0
5824,5824,7698,CP Trivia,17,5.0,5,12.0,100,0.0,0
1211,1211,1581,Kawaii Easy Drawing : How to draw Step by Step,16,4.3,34327,8.1,5000000,0.0,0
3150,3150,4168,G-SHOCK Connected,16,3.0,543,94.0,50000,0.0,0
7044,7044,9269,EF Smart English for Phone,18,3.5,208,13.0,10000,0.0,0
4215,4215,5483,APN Settings,25,3.7,3743,5.6,1000000,0.0,0
2562,2562,3427,Butterfly Live Wallpaper,26,4.1,35771,3.5,5000000,0.0,0
3303,3303,4364,GTS-M,25,4.2,38,22.571652379544755,5000,0.0,0
5801,5801,7671,CP Federal Mobile,11,3.6,180,35.0,10000,0.0,0
1003,1003,1296,8fit Workouts & Meal Planner,13,4.6,115721,67.0,10000000,0.0,0
3825,3825,4966,Ad-free Triangle Solver,18,4.5,118,24.0,10000,0.0,0
4879,4879,6348,BJJ Roadmap by Stephan Kesting,23,4.6,969,3.6,10000,0.0,0
4075,4075,5329,Al Quran Audio (Full 30 Juz),18,4.7,7878,3.6,1000000,0.0,0
872,872,1153,NetSpend Prepaid,11,4.2,15993,45.0,1000000,0.0,0
4183,4183,5446,Live Camera Viewer ★ World Webcam & IP Cam Streams,24,4.0,64164,3.6,10000000,0.0,0
4756,4756,6166,Auto Background Changer,22,4.0,35188,6.2,1000000,0.0,0
6870,6870,9039,Chronolink DX,18,5.0,7,73.0,10,0.99,0
1240,1240,1610,Wedding LookBook by The Knot,16,4.2,3448,13.0,100000,0.0,0
1519,1519,2051,Piano Kids - Music & Songs,18,4.6,46741,50.0,10000000,0.0,0
6761,6761,8906,du View,18,3.8,935,22.0,50000,0.0,1
1937,1937,2622,Path,20,4.4,1520959,22.571652379544755,10000000,0.0,1
141,141,149,FBReader: Favorite Book Reader,3,4.5,203130,22.571652379544755,10000000,0.0,0
4591,4591,5965,BC Liquor Stores,16,3.7,492,4.3,50000,0.0,0
7019,7019,9232,Encumbrance Certificate - (Obsolete),4,3.9,184,22.571652379544755,50000,0.0,0
4320,4320,5616,Kingdoms at War: Hardcore PVP,18,4.3,34898,92.0,1000000,0.0,1
4797,4797,6222,BH Cosmetics,2,4.0,2,3.6,1000,0.0,0
1834,1834,2484,Clinic Doctor EHr,19,5.0,2,7.1,5,0.0,0
5613,5613,7441,Grand Gangsters 3D,17,4.2,401643,22.571652379544755,10000000,0.0,1
302,302,351,Opera Mini - fast web browser,6,4.5,5149854,22.571652379544755,100000000,0.0,0
7140,7140,9397,eHub,4,4.2,6969,4.8,100000,0.0,0
1708,1708,2290,With Helper Pro Pill Reminder,19,4.6,358,22.571652379544755,5000,3.99,0
2580,2580,3448,2018Emoji Keyboard 😂 Emoticons Lite -sticker&gif,26,4.2,115773,22.571652379544755,10000000,0.0,0
1035,1035,1333,Relax with Andrew Johnson Lite,13,4.3,2885,22.571652379544755,100000,0.0,0
841,841,1117,"Mint: Budget, Bills, Finance",11,4.3,129304,22.571652379544755,5000000,0.0,0
6442,6442,8500,Transport DK,32,4.1,204,11.0,10000,0.0,0
4398,4398,5708,Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,25,3.7,701,7.3,100000,0.0,0
6898,6898,9073,KPS CHAUHAN DY/DX,18,4.9,37,10.0,100,0.0,0
2988,2988,3939,Be A Legend: Soccer,23,3.8,85763,21.0,1000000,0.0,0
2875,2875,3782,NPR News,31,4.0,24790,22.571652379544755,1000000,0.0,0
5708,5708,7566,Inches to cm conversion,25,4.4,29,22.571652379544755,10000,0.0,0
4991,4991,6503,BNCR Token Celular,11,3.7,913,22.571652379544755,100000,0.0,0
5174,5174,6768,BT One Voice mobile access,6,4.0,32,22.571652379544755,5000,0.0,0
5793,5793,7662,Dungeon Legends - PvP Action MMO RPG Co-op Games,18,4.4,102215,42.0,1000000,0.0,1
7179,7179,9447,TAMAGO Monsters Returns,17,4.1,104583,37.0,1000000,0.0,0
5264,5264,6920,BW Wallpaper,26,4.5,4,22.571652379544755,50,0.0,0
4675,4675,6059,Millionaire Quiz Free: Be Rich,18,3.8,66033,6.8,10000000,0.0,0
6961,6961,9160,Peggle Blast,17,4.1,166251,19.0,5000000,0.0,0
4123,4123,5378,DWWW 774 Ultimate AM Radio,31,4.7,327,31.0,10000,0.0,0
8121,8121,10738,Race Manager FP,17,3.8,196,11.0,5000,0.0,0
7598,7598,10017,TMJ4.com - WTMJ-TV Milwaukee,31,3.8,728,22.571652379544755,50000,0.0,2
7863,7863,10357,Ríos de Fe,16,5.0,141,15.0,1000,0.0,0
1475,1475,1965,Quiz: Logo game,17,4.5,306764,29.0,10000000,0.0,0
301,301,350,Web Browser & Explorer,6,4.0,36901,6.6,5000000,0.0,0
481,481,598,Dating Network,7,4.0,187,19.0,10000,0.0,3
3205,3205,4237,LINE I Love Coffee,18,4.0,250257,50.0,5000000,0.0,0
7504,7504,9867,EU Flags Free Live Wallpaper,26,3.4,730,2.3,100000,0.0,0
852,852,1128,Seeking Alpha,11,4.5,22808,22.571652379544755,1000000,0.0,0
